Invoice Date,Invoice Number,Sku,Asin,Item Description,Quantity,Invoice Amount,Transaction Type,Ship To City,transaction_type,revenue_calc,shipping_loss_calc,units_sold_calc,needs_estimation,month_tag
2025-08-31,PNQ2-486,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,-877.85,Refund,NEW DELHI,Refund,-877.85,0.0,0,False,
2025-08-27,PNQ2-474,ACCASEYTG9,B08NF6HMG6,yantralay YT G9 Vlogging Case with Dual Cold Shoe Mount for Hero 12 11 10 9  Removable 52mm Filter Ring  All in One Kit with Case Door  Lens Protector,1,-936.05,Refund,KHUNTI,Refund,-936.05,0.0,0,False,
2025-08-07,PNQ2-405,PS2_YELLOW,B0BL1HQ3C4,yantralay Controller Gamepad Carry Case   Ultimate Protection Compatible for PS5 PS4 PS3 Switch Pro Xbox Joysticks Waterproof  Scratch Protection  Dur,1,-484.03,Refund,NEW DELHI,Refund,-484.03,0.0,0,False,
2025-08-26,PNQ2-472,GP49,B0D456N4QM,yantralay Motorcycle Bike Bicycle Handlebar Mount Clamps with 1 4  Screw Compatible 8 35mm for Gopro Hero 13 12 11 10 9 Max Insta360 ONE X5 X4 X3  ONE,1,-873.97,Refund,ALLAHABAD,Refund,-873.97,0.0,0,False,
2025-09-01,PNQ2-489,ACCHARGERGP5_3,B08LYVPLR9,Yantralay 3 Channel AHDBT 501 Battery Charger for Hero 5 6 7   8 Black Action Camera   USB Cable Included   Fast Charging Dock,1,823.0,Shipment,BARASAT,Shipment,823.0,0.0,1,False,
2025-09-01,PNQ2-490,GP49,B0D456N4QM,yantralay Motorcycle Bike Bicycle Handlebar Mount Clamps with 1 4  Screw Compatible 8 35mm for Gopro Hero 13 12 11 10 9 Max Insta360 ONE X5 X4 X3  ONE,1,901.0,Shipment,Dehradun,Shipment,901.0,0.0,1,False,
2025-09-01,PNQ2-491,ACCASEYTG9,B08NF6HMG6,yantralay YT G9 Vlogging Case with Dual Cold Shoe Mount for Hero 12 11 10 9  Removable 52mm Filter Ring  All in One Kit with Case Door  Lens Protector,1,965.0,Shipment,GREATER NOIDA,Shipment,965.0,0.0,1,False,
2025-09-02,PNQ2-492,GP49,B0D456N4QM,yantralay Motorcycle Bike Bicycle Handlebar Mount Clamps with 1 4  Screw Compatible 8 35mm for Gopro Hero 13 12 11 10 9 Max Insta360 ONE X5 X4 X3  ONE,1,901.0,Shipment,JABALPUR,Shipment,901.0,0.0,1,False,
2025-09-02,PNQ2-494,ACCHARGERGP5_3,B08LYVPLR9,Yantralay 3 Channel AHDBT 501 Battery Charger for Hero 5 6 7   8 Black Action Camera   USB Cable Included   Fast Charging Dock,1,823.0,Shipment,HYDERABAD,Shipment,823.0,0.0,1,False,
2025-09-02,PNQ2-495,TY98_TUYU,B0F7RP62NV,yantralay Motorcycle Windshield Mounting Clamp Aluminum Mount for Insta 360 X5 X4 X3  Go Pro Hero 13 12 11 10 9  D J I Action 5 Pro  4 3 Action Camera,1,1851.0,Shipment,kanpur,Shipment,1851.0,0.0,1,False,
2025-09-02,PNQ2-493,ACCASEYTG9,B08NF6HMG6,yantralay YT G9 Vlogging Case with Dual Cold Shoe Mount for Hero 12 11 10 9  Removable 52mm Filter Ring  All in One Kit with Case Door  Lens Protector,1,965.0,Shipment,CHENNAI,Shipment,965.0,0.0,1,False,
2025-09-04,PNQ2-496,PS2_RED,B0BL1HF4NJ,yantralay Nylon Controller Gamepad Carry Case   Ultimate Protection Compatible For PS5 PS4 PS3 Switch Pro Xbox Joysticks Waterproof  Scratch Protectio,1,484.03,Shipment,NEW DELHI,Shipment,484.03,0.0,1,False,
2025-09-04,PNQ2-497,GP49,B0D456N4QM,yantralay Motorcycle Bike Bicycle Handlebar Mount Clamps with 1 4  Screw Compatible 8 35mm for Gopro Hero 13 12 11 10 9 Max Insta360 ONE X5 X4 X3  ONE,1,873.97,Shipment,Banka,Shipment,873.97,0.0,1,False,
2025-09-06,PNQ2-498,GP162TELESINN,B07G5XWJJM,TELESIN Motorcycle Helmet Strap Mount Front Chin Mount for GoPro Hero 2018 7 6 5 4 3  Session  SJCAM  AKASO  Campark  Polaroid  YI Action Camera Helme,1,869.18,Shipment,GURUGRAM,Shipment,869.18,0.0,1,False,
2025-09-07,PNQ2-499,GP162TELESINN,B07G5XWJJM,TELESIN Motorcycle Helmet Strap Mount Front Chin Mount for GoPro Hero 2018 7 6 5 4 3  Session  SJCAM  AKASO  Campark  Polaroid  YI Action Camera Helme,1,770.18,Shipment,DIPHU,Shipment,770.18,0.0,1,False,
2025-09-08,PNQ2-501,ACCHARGERGP5_3,B08LYVPLR9,Yantralay 3 Channel AHDBT 501 Battery Charger for Hero 5 6 7   8 Black Action Camera   USB Cable Included   Fast Charging Dock,1,798.31,Shipment,BENGALURU,Shipment,798.31,0.0,1,False,
2025-09-08,PNQ2-502,ACCHARGERGP5_3,B08LYVPLR9,Yantralay 3 Channel AHDBT 501 Battery Charger for Hero 5 6 7   8 Black Action Camera   USB Cable Included   Fast Charging Dock,1,798.31,Shipment,KOLKATA,Shipment,798.31,0.0,1,False,
2025-09-08,PNQ2-503,S13,B07MG832T8,yantralay Universal 360  Rotating Vertical Mobile Tripod Monopod Mount for Smartphones up to 4 1  Width   Compatible with Samsung  iPhone  Xiaomi  On,1,289.0,Shipment,CHAMBA,Shipment,289.0,0.0,1,False,
2025-09-07,PNQ2-500,ACCHARGERGP5_3,B08LYVPLR9,Yantralay 3 Channel AHDBT 501 Battery Charger for Hero 5 6 7   8 Black Action Camera   USB Cable Included   Fast Charging Dock,1,798.31,Shipment,NAVI MUMBAI,Shipment,798.31,0.0,1,False,
2025-09-12,PNQ2-504,S13,B07MG832T8,yantralay Universal 360  Rotating Vertical Mobile Tripod Monopod Mount for Smartphones up to 4 1  Width   Compatible with Samsung  iPhone  Xiaomi  On,1,249.0,Shipment,NEW DELHI,Shipment,249.0,0.0,1,False,
2025-09-15,PNQ2-505,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,905.0,Shipment,GURUGRAM,Shipment,905.0,0.0,1,False,
2025-09-15,PNQ2-506,PS10_OLEDCOMBO_YELLOW,B0DJFL8DBY,yantralay Carry Case Pouch Cover Compatible with Nintendo Switch OLED  OLED 2 with Game Card Slots for Switch Switch OLED OLED 2 Accessories  Video Ga,1,1139.0,Shipment,NEW DELHI,Shipment,1139.0,0.0,1,False,
2025-09-15,PNQ2-507,GP162TELESINN,B07G5XWJJM,TELESIN Motorcycle Helmet Strap Mount Front Chin Mount for GoPro Hero 2018 7 6 5 4 3  Session  SJCAM  AKASO  Campark  Polaroid  YI Action Camera Helme,1,794.0,Shipment,Jaipur,Shipment,794.0,0.0,1,False,
2025-09-16,PNQ2-508,PS10_OLEDCOMBO_YELLOW,B0DJFL8DBY,yantralay Carry Case Pouch Cover Compatible with Nintendo Switch OLED  OLED 2 with Game Card Slots for Switch Switch OLED OLED 2 Accessories  Video Ga,1,1139.0,Shipment,KHAMBHAT,Shipment,1139.0,0.0,1,False,
2025-09-17,PNQ2-509,GP46-L,B0F91GCRP4,yantralay Double Clamp Mount Bracket with 1 4  Ball Head for Go Pro 13 12 11  Insta 360 X5 X4 X3 Handlebar  Motorcycle  Bicycle  Selfie Stick  Studio,1,1851.0,Shipment,NOIDA,Shipment,1851.0,0.0,1,False,
2025-09-17,PNQ2-510,GP12,B0D7BZ38X8,yantralay Aluminium Car Suction Mount 360  Rotatable for Insta 360 X5 X4 X3 X2  Ace Pro ONE R RS  Hero 13 12 11 10 9 8 7  DJI Osmo Action Series   Al,1,1291.0,Shipment,Dhekiajuli,Shipment,1291.0,0.0,1,False,
2025-09-17,PNQ2-512,GP47-LN,B0F91S2PFT,Yantralay Action Camera Handlebar Mount with 360  Dual Ball Head   Super Clamp for Go Pro  Insta 360  Mobile  Bike  Motorcycle   Universal Quick Rele,1,1804.05,Shipment,NOIDA,Shipment,1804.05,0.0,1,False,
2025-09-17,PNQ2-511,GP47-M,B0F91SSVW8,yantralay Action Camera Handlebar Mount with 360  Dual Ball Head   Super Clamp for Go Pro  Insta 360  Mobile  Bike  Motorcycle   Universal Quick Rele,1,1754.0,Shipment,Chomu,Shipment,1754.0,0.0,1,False,
2025-09-18,PNQ2-514,ACFRAMEONEX5_AL,B0FJG46XCP,Yantralay Accessories for Insta 360 X5   Aluminum Frame Mount   Insta 360 X5 Accessories  X5 Aluminium Frame,1,3981.45,Shipment,BENGALURU,Shipment,3981.45,0.0,1,False,
2025-09-18,PNQ2-515,DR_STRAP-1133202,B0CNLDVL42,STARTRC Lanyard Neck Strap for DJI RC Controller  Adjustable for Mini 4 Pro Air 3 Mini 3 Mavic 3 Remote Controller Accessories  Grey,1,1533.3,Shipment,NIWARI,Shipment,1533.3,0.0,1,False,
2025-09-20,PNQ2-516,GP47-SN,B0F91PMBC5,yantralay Action Camera Handlebar Mount with 360  Dual Ball Head   Super Clamp for Go Pro  Insta 360  Mobile  Bike  Motorcycle   Universal Quick Rele,1,1573.2,Shipment,NOIDA,Shipment,1573.2,0.0,1,False,
2025-09-21,PNQ2-518,MP_OA5,B0F9X1YNVL,yantralay Camera Lavalier Clip on Type C Microphone for DJ I Action 3 4 Collar Clip Microphone  Without Need of Mic Adapter  1 5M Cable Length   Black,1,1461.0,Shipment,Noida,Shipment,1461.0,0.0,1,False,
2025-09-21,PNQ2-519,GP43_OP3_STARTRC,B0CT3TFRJL,yantralay Ethylene Vinyl Acetate  EVA  Portable Carry Case for DJI Osmo Pocket 3 Creator Combo   Protective Bag with Adjustable Shoulder Strap   Large,1,999.0,Shipment,BENGALURU,Shipment,999.0,0.0,1,False,
2025-09-21,PNQ2-517,ACCHARGERONEX5_3_AMG,B0FKYRJB8C,Yantralay Charging Case for Insta 360 X5   3 Battery Charger Hub with Intelligent Fast Charging  Automatic Pop Up Lid  Simultaneous Charging Station f,1,1424.05,Shipment,GURUGRAM,Shipment,1424.05,0.0,1,False,
2025-09-21,PNQ2-521,GP43_OP3_STARTRC,B0CT3TFRJL,yantralay Ethylene Vinyl Acetate  EVA  Portable Carry Case for DJI Osmo Pocket 3 Creator Combo   Protective Bag with Adjustable Shoulder Strap   Large,1,999.0,Shipment,URMAR TANDA,Shipment,999.0,0.0,1,False,
2025-09-22,PNQ2-523,PS5SLIM_DUSTCOVER,B0DWLGZ3DN,nan,1,0.0,Cancel,HYDERABAD,Cancel,0.0,0.0,0,False,
2025-09-22,PNQ2-524,PS5SLIM_DUSTCOVER,B0DWLGZ3DN,yantralay Neoprene Dust Proof Protective Waterproof Cover Sleeve Compatible with PS 5   PS 5 Slim Digital and Disc Edition Version  PS5 Slim,1,499.0,Shipment,HYDERABAD,Shipment,499.0,0.0,1,False,
2025-09-22,PNQ2-522,MP_OA5,B0F9X1YNVL,yantralay Camera Lavalier Clip on Type C Microphone for DJ I Action 3 4 Collar Clip Microphone  Without Need of Mic Adapter  1 5M Cable Length   Black,1,1424.05,Shipment,CHENNAI,Shipment,1424.05,0.0,1,False,
2025-09-23,PNQ2-526,MP_OA5,B0F9X1YNVL,yantralay Camera Lavalier Clip on Type C Microphone for DJ I Action 3 4 Collar Clip Microphone  Without Need of Mic Adapter  1 5M Cable Length   Black,1,0.0,FreeReplacement,HYDERABAD,FreeReplacement,0.0,0.0,0,True,
2025-09-23,PNQ2-527,GP46-S,B0F91G6H93,yantralay Double Clamp Mount Bracket with 1 4  Ball Head for GoPro  Insta 360 X2 X3  Action Cameras   Handlebar  Motorcycle  Bicycle  Selfie Stick  St,1,1614.05,Shipment,PUNE,Shipment,1614.05,0.0,1,False,
2025-09-23,PNQ2-531,GP162TELESINN,B07G5XWJJM,nan,1,0.0,Cancel,DEHRADUN,Cancel,0.0,0.0,0,False,
2025-09-23,PNQ2-528,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,848.0,Shipment,NOIDA,Shipment,848.0,0.0,1,False,
2025-09-23,PNQ2-530,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,805.6,Shipment,GHAZIABAD,Shipment,805.6,0.0,1,False,
2025-09-23,PNQ2-531,GP162TELESINN,B07G5XWJJM,TELESIN Motorcycle Helmet Strap Mount Front Chin Mount for GoPro Hero 2018 7 6 5 4 3  Session  SJCAM  AKASO  Campark  Polaroid  YI Action Camera Helme,1,794.0,Shipment,DEHRADUN,Shipment,794.0,0.0,1,False,
2025-09-23,PNQ2-532,ACCHARGERONEX5_3_AMG,B0FKYRJB8C,Yantralay Charging Case for Insta 360 X5   3 Battery Charger Hub with Intelligent Fast Charging  Automatic Pop Up Lid  Simultaneous Charging Station f,1,1499.0,Shipment,NEW DELHI,Shipment,1499.0,0.0,1,False,
2025-09-22,PNQ2-522,MP_OA5,B0F9X1YNVL,yantralay Camera Lavalier Clip on Type C Microphone for DJ I Action 3 4 Collar Clip Microphone  Without Need of Mic Adapter  1 5M Cable Length   Black,1,-1424.05,Refund,CHENNAI,Refund,-1424.05,0.0,0,False,
2025-09-24,PNQ2-535,ACCHARGERONEX5_3_AMG,B0FKYRJB8C,Yantralay Charging Case for Insta 360 X5   3 Battery Charger Hub with Intelligent Fast Charging  Automatic Pop Up Lid  Simultaneous Charging Station f,1,1454.03,Shipment,NEW DELHI,Shipment,1454.03,0.0,1,False,
2025-09-23,PNQ2-533,GP46-M,B0F91GXT2N,yantralay Double Clamp Mount Bracket with 1 4  Ball Head for GoPro  Insta 360 X2 X3  Action Cameras   Handlebar  Motorcycle  Bicycle  Selfie Stick  St,1,1799.0,Shipment,PATNA,Shipment,1799.0,0.0,1,False,
2025-09-23,PNQ2-529,GP47-L_TLS,B0DJ9S3SY7,yantralay Camera Clamp Mount   360  Ball Joint Handlebar Holder for Go Pro Hero 13 12 11 10 9  Insta360 X4 X3 X2  ONE R RS  DJI Osmo Action 5 4 3   B,1,1648.03,Shipment,PALAMPUR,Shipment,1648.03,0.0,1,False,
2025-09-24,PNQ2-542,MP_OA5,B0F9X1YNVL,nan,1,0.0,Cancel,PUNE,Cancel,0.0,0.0,0,False,
2025-09-24,PNQ2-541,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,0.0,FreeReplacement,BENGALURU,FreeReplacement,0.0,0.0,0,True,
2025-09-24,PNQ2-538,MS_ACFRAMEOP3_PL,B0FJFWVC4N,yantralay Magnetic Mount Stand for DJ I Osmo Pocket 3 180  Adjustable Portable Magnet Grip Frame Bracket for Pocket 3 Accessories,1,1376.55,Shipment,PATNA,Shipment,1376.55,0.0,1,False,
2025-09-24,PNQ2-539,GP46-L,B0F91GCRP4,yantralay Double Clamp Mount Bracket with 1 4  Ball Head for Go Pro 13 12 11  Insta 360 X5 X4 X3 Handlebar  Motorcycle  Bicycle  Selfie Stick  Studio,1,1804.05,Shipment,Bengaluru,Shipment,1804.05,0.0,1,False,
2025-09-24,PNQ2-540,GP46-M,B0F91GXT2N,yantralay Double Clamp Mount Bracket with 1 4  Ball Head for GoPro  Insta 360 X2 X3  Action Cameras   Handlebar  Motorcycle  Bicycle  Selfie Stick  St,1,1799.0,Shipment,BENGALURU,Shipment,1799.0,0.0,1,False,
2025-09-25,NAN,IN_MICMOUNT_X4,B0DZJQ8F1R,nan,1,0.0,Cancel,NEW DELHI,Cancel,0.0,0.0,0,False,
2025-09-24,PNQ2-543,GP46-M,B0F91GXT2N,yantralay Double Clamp Mount Bracket with 1 4  Ball Head for GoPro  Insta 360 X2 X3  Action Cameras   Handlebar  Motorcycle  Bicycle  Selfie Stick  St,1,1745.03,Shipment,AGARTALA,Shipment,1745.03,0.0,1,False,
2025-09-25,PNQ2-545,IN_MICMOUNT_X4,B0DZJQ8F1R,yantralay External Microphone Aluminium Auxiliary Mount Compatible With Insta 360 X4 X3 X2  Insta 360 Camera Accessories,1,1328.1,Shipment,NEW DELHI,Shipment,1328.1,0.0,1,False,
2025-09-25,PNQ2-544,MP_OA5,B0F9X1YNVL,yantralay Camera Lavalier Clip on Type C Microphone for DJ I Action 3 4 Collar Clip Microphone  Without Need of Mic Adapter  1 5M Cable Length   Black,1,1499.0,Shipment,NEW DELHI,Shipment,1499.0,0.0,1,False,
2025-09-25,PNQ2-549,GP47-LN,B0F91S2PFT,nan,1,0.0,Cancel,NEW DELHI,Cancel,0.0,0.0,0,False,
2025-09-25,PNQ2-550,PS5SLIM_DUSTCOVER,B0DWLGZ3DN,yantralay Neoprene Dust Proof Protective Waterproof Cover Sleeve Compatible with PS 5   PS 5 Slim Digital and Disc Edition Version  PS5 Slim,1,474.05,Shipment,GHAZIABAD,Shipment,474.05,0.0,1,False,
2025-09-25,PNQ2-547,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,848.0,Shipment,GURUGRAM,Shipment,848.0,0.0,1,False,
2025-09-23,PNQ2-534,GP43_OP3_STARTRC,B0CT3TFRJL,yantralay Ethylene Vinyl Acetate  EVA  Portable Carry Case for DJI Osmo Pocket 3 Creator Combo   Protective Bag with Adjustable Shoulder Strap   Large,1,999.0,Shipment,RAJKOT,Shipment,999.0,0.0,1,False,
2025-09-24,PNQ2-536,ACFRAMEONEX5_AL,B0FJG46XCP,Yantralay Accessories for Insta 360 X5   Aluminum Frame Mount  Insta 360 X5 Accessories  X5 Aluminium Frame,1,3869.0,Shipment,RANAPUR,Shipment,3869.0,0.0,1,False,
2025-09-25,PNQ2-546,ACCHARGERONEX5_3_AMG,B0FKYRJB8C,nan,1,0.0,Cancel,JAMMU,Cancel,0.0,0.0,0,False,
2025-09-25,PNQ2-548,GP43_OP3_STARTRC,B0CT3TFRJL,yantralay Ethylene Vinyl Acetate  EVA  Portable Carry Case for DJI Osmo Pocket 3 Creator Combo   Protective Bag with Adjustable Shoulder Strap   Large,1,949.05,Shipment,CHENNAI,Shipment,949.05,0.0,1,False,
2025-09-24,PNQ2-537,ACCHARGERONEX5_3_AMG,B0FKYRJB8C,Yantralay Charging Case for Insta 360 X5   3 Battery Charger Hub with Intelligent Fast Charging  Automatic Pop Up Lid  Simultaneous Charging Station f,1,1499.0,Shipment,Jaygaon,Shipment,1499.0,0.0,1,False,
2025-09-26,PNQ2-552,MP_OA5,B0F9X1YNVL,yantralay Camera Lavalier Clip on Type C Microphone for DJ I Action 3 4 Collar Clip Microphone  Without Need of Mic Adapter  1 5M Cable Length   Black,1,1578.0,Shipment,PUNE,Shipment,1578.0,0.0,1,False,
2025-09-26,PNQ2-555,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,805.6,Shipment,New Delhi,Shipment,805.6,0.0,1,False,
2025-09-26,PNQ2-554,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,848.0,Shipment,GURUGRAM,Shipment,848.0,0.0,1,False,
2025-09-26,PNQ2-553,PS5SLIM_DUSTCOVER,B0DWLGZ3DN,yantralay Neoprene Dust Proof Protective Waterproof Cover Sleeve Compatible with PS 5   PS 5 Slim Digital and Disc Edition Version  PS5 Slim,1,474.05,Shipment,New Delhi,Shipment,474.05,0.0,1,False,
2025-09-26,PNQ2-556,GP46-L,B0F91GCRP4,yantralay Double Clamp Mount Bracket with 1 4  Ball Head for Go Pro 13 12 11  Insta 360 X5 X4 X3 Handlebar  Motorcycle  Bicycle  Selfie Stick  Studio,1,1899.0,Shipment,TALCHER,Shipment,1899.0,0.0,1,False,
2025-09-26,PNQ2-557,GP46-M,B0F91GXT2N,yantralay Double Clamp Mount Bracket with 1 4  Ball Head for GoPro  Insta 360 X2 X3  Action Cameras   Handlebar  Motorcycle  Bicycle  Selfie Stick  St,1,1799.0,Shipment,ALIGARH,Shipment,1799.0,0.0,1,False,
2025-09-24,PNQ2-538,MS_ACFRAMEOP3_PL,B0FJFWVC4N,yantralay Magnetic Mount Stand for DJ I Osmo Pocket 3 180  Adjustable Portable Magnet Grip Frame Bracket for Pocket 3 Accessories,1,-1376.55,Refund,PATNA,Refund,-1376.55,0.0,0,False,
2025-09-27,PNQ2-558,SGOLED2,B0FDQL7DFH,yantralay Tempered Glass Screen Protector for Nintendo Switch 2  2025    Ultra Thin HD Clear Film Guard with Rounded Edges for 7 9 Inch Display  1 Pac,1,474.05,Shipment,PANCHKULA,Shipment,474.05,0.0,1,False,
2025-09-27,PNQ2-559,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,805.6,Shipment,New Delhi,Shipment,805.6,0.0,1,False,
2025-09-27,PNQ2-560,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,0.0,FreeReplacement,New Delhi,FreeReplacement,0.0,0.0,0,True,
2025-09-27,PNQ2-561,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,848.0,Shipment,GHAZIABAD,Shipment,848.0,0.0,1,False,
2025-09-28,PNQ2-565,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,848.0,Shipment,PUNE,Shipment,848.0,0.0,1,False,
2025-09-27,PNQ2-562,IN_MICMOUNT_X4,B0DZJQ8F1R,yantralay External Microphone Aluminium Auxiliary Mount Compatible With Insta 360 X4 X3 X2  Insta 360 Camera Accessories,1,1328.1,Shipment,NEW DELHI,Shipment,1328.1,0.0,1,False,
2025-09-27,PNQ2-563,ACFRAMEONEX5_AL,B0FJG46XCP,Yantralay Accessories for Insta 360 X5   Aluminum Frame Mount  Insta 360 X5 Accessories  X5 Aluminium Frame,1,3675.55,Shipment,GORAKHPUR,Shipment,3675.55,0.0,1,False,
2025-09-28,PNQ2-566,S13,B07MG832T8,yantralay Universal 360  Rotating Vertical Mobile Tripod Monopod Mount for Smartphones up to 4 1  Width   Compatible with Samsung  iPhone  Xiaomi  On,1,276.55,Shipment,SURAT,Shipment,276.55,0.0,1,False,
2025-09-28,PNQ2-568,PS2_YELLOW,B0BL1HQ3C4,yantralay Controller Gamepad Carry Case   Ultimate Protection Compatible for PS5 PS4 PS3 Switch Pro Xbox Joysticks Waterproof  Scratch Protection  Dur,1,474.05,Shipment,NEW DELHI,Shipment,474.05,0.0,1,False,
2025-09-28,PNQ2-567,GP47-LN,B0F91S2PFT,Yantralay Action Camera Handlebar Mount with 360  Dual Ball Head   Super Clamp for Go Pro  Insta 360  Mobile  Bike  Motorcycle   Universal Quick Rele,1,1899.0,Shipment,FARIDABAD,Shipment,1899.0,0.0,1,False,
2025-09-28,PNQ2-569,PS5SLIM_DUSTCOVER,B0DWLGZ3DN,yantralay Neoprene Dust Proof Protective Waterproof Cover Sleeve Compatible with PS 5   PS 5 Slim Digital and Disc Edition Version  PS5 Slim,1,499.0,Shipment,NEW DELHI,Shipment,499.0,0.0,1,False,
2025-09-27,PNQ2-561,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,-848.0,Refund,GHAZIABAD,Refund,-848.0,0.0,0,False,
2025-09-29,PNQ2-571,GP46-S,B0F91G6H93,yantralay Double Clamp Mount Bracket with 1 4  Ball Head for GoPro  Insta 360 X2 X3  Action Cameras   Handlebar  Motorcycle  Bicycle  Selfie Stick  St,1,1699.0,Shipment,AGRA,Shipment,1699.0,0.0,1,False,
2025-09-29,PNQ2-570,GP47-LN,B0F91S2PFT,Yantralay Action Camera Handlebar Mount with 360  Dual Ball Head   Super Clamp for Go Pro  Insta 360  Mobile  Bike  Motorcycle   Universal Quick Rele,1,1899.0,Shipment,CHANDIGARH,Shipment,1899.0,0.0,1,False,
2025-09-23,PNQ2-534,GP43_OP3_STARTRC,B0CT3TFRJL,yantralay Ethylene Vinyl Acetate  EVA  Portable Carry Case for DJI Osmo Pocket 3 Creator Combo   Protective Bag with Adjustable Shoulder Strap   Large,1,-999.0,Refund,RAJKOT,Refund,-999.0,0.0,0,False,
2025-09-30,PNQ2-572,PS2_RED,B0BL1HF4NJ,yantralay Nylon Controller Gamepad Carry Case   Ultimate Protection Compatible For PS5 PS4 PS3 Switch Pro Xbox Joysticks Waterproof  Scratch Protectio,1,499.0,Shipment,SOLAN,Shipment,499.0,0.0,1,False,
2025-09-30,PNQ2-573,GP46-L,B0F91GCRP4,yantralay Double Clamp Mount Bracket with 1 4  Ball Head for Go Pro 13 12 11  Insta 360 X5 X4 X3 Handlebar  Motorcycle  Bicycle  Selfie Stick  Studio,1,1804.05,Shipment,PUNE,Shipment,1804.05,0.0,1,False,
2025-09-01,LKO1-463,GP100,B0723FF53T,yantralay 40 in 1 Action Camera Mount Kit for Hero 13 12 11 10 9 8 7 6 5 SJCAM  Osmo Action 3   4  Insta 360   More   with Selfie Monopod  Straps  Mou,1,1104.83,Shipment,NAVI MUMBAI,Shipment,1104.83,0.0,1,False,
2025-09-01,LKO1-464,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,905.0,Shipment,GURUGRAM,Shipment,905.0,0.0,1,False,
2025-09-03,LKO1-465,PS1,B0BJBL1XBS,nan,1,0.0,Cancel,GHAZIABAD,Cancel,0.0,0.0,0,False,
2025-09-03,LKO1-465,PS1,B0BJBL1XBS,yantralay Polyester Dual Controller Hard Carry Case Compatible With Ps5 Ps4 Xbox Ipega Controllers   3 Layer Protection Travel Carry Case   Grey,1,0.0,FreeReplacement,GHAZIABAD,FreeReplacement,0.0,0.0,0,True,
2025-09-03,LKO1-466,LM1_OA3,B0DRW3QS3C,yantralay Magnet Adapter Mount for DJI Action 5 4 3   Quick Release Tripod Adapter with Secure Claws for Outdoor Use,1,974.0,Shipment,LALRU,Shipment,974.0,0.0,1,False,
2025-09-03,LKO1-467,PS10_OLEDCOMBO_GREEN,B0DJFLRGQF,yantralay Carry Case Pouch Cover Compatible with Nintendo Switch OLED  OLED 2 with Game Card Slots for Switch Switch OLED OLED 2 Accessories  Video Ga,1,1139.0,Shipment,Jhansi,Shipment,1139.0,0.0,1,False,
2025-09-04,LKO1-468,ACFRAMEONEX4_AL,B0DZPHHK7F,Yantralay Multifunction Utility Frame Compatible for Insta360 X4  Metal Protective Case for Insta360 X4 Accessories  Upgraded Quick Release Aluminium,1,3500.73,Shipment,NEW DELHI,Shipment,3500.73,0.0,1,False,
2025-09-05,LKO1-469,GP100,B0723FF53T,yantralay 40 in 1 Action Camera Mount Kit for Hero 13 12 11 10 9 8 7 6 5 SJCAM  Osmo Action 3   4  Insta 360   More   with Selfie Monopod  Straps  Mou,1,1104.83,Shipment,BIDAR,Shipment,1104.83,0.0,1,False,
